"name","asset_tag","serial_number","location","location.city","u_building","u_room","u_floor","po_number","u_scheduled_retirement","operational_status","u_last_rounded_date","comments","u_location_comments","u_device_rounding","u_department_location","location.u_deskside_assignment_group","u_category","model_id","short_description"
"PC075777","HSS-1940253","GSVHZ44","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-1st Floor","Ucluelet","Main Building","105","1","DMND0005326","03/31/2029","Operational","08/21/2026","","","General Rounding","TGH Nursing","NTT-Deskside Services-WestCoast-Remote","Desktop","Dell OptiPlex Micro Plus 7020 V1",""
"PC075778","HSS-1940254","CSVHZ44","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-1st Floor","Ucluelet","Main Building","105","1","DMND0005326","03/31/2029","Operational","08/21/2026","","","General Rounding","ACV Med Staff Cred and Priv","NTT-Deskside Services-WestCoast-Remote","Desktop","Dell OptiPlex Micro Plus 7020 V1",""
"PC075779","HSS-1940255","DRVHZ44","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-1st Floor","Ucluelet","Main Building","105","1","DMND0005326","03/31/2029","Operational","08/21/2026","","","General Rounding","UPR Primary Care","NTT-Deskside Services-WestCoast-Remote","Desktop","Dell OptiPlex Micro Plus 7020 V1",""
"PC075780","HSS-1940256","FRVHZ44","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-1st Floor","Ucluelet","Main Building","105","1","DMND0005326","03/31/2029","Operational","08/21/2026","","","General Rounding","ACV Med Staff Cred and Priv","NTT-Deskside Services-WestCoast-Remote","Desktop","Dell OptiPlex Micro Plus 7020 V1",""
"PC075781","HSS-1940257","77SG664","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-1st Floor","Ucluelet","Main Building","225","2","DMND0005326","07/31/2029","Operational","08/21/2026","","","General Rounding","CHS WCoast CBC WestCoast","NTT-Deskside Services-WestCoast-Remote","Desktop","Dell OptiPlex Micro Plus 7020 V1",""
"PC075782","HSS-1940258","B9WG664","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-1st Floor","Ucluelet","Main Building","105","1","DMND0005326","07/31/2029","Operational","08/21/2026","","","General Rounding","CHS West Coast","NTT-Deskside Services-WestCoast-Remote","Desktop","Dell OptiPlex Micro Plus 7020 V1",""
"PC075783","HSS-1940259","9TVHZ44","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-1st Floor","Ucluelet","Main Building","105","1","DMND0005326","03/31/2029","Operational","08/21/2026","","","General Rounding","TGH Lab Core","NTT-Deskside Services-WestCoast-Remote","Desktop","Dell OptiPlex Micro Plus 7020 V1",""
"PC075784","HSS-1940260","DGFCQ54","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-1st Floor","Ucluelet","Main Building","105","1","DMND0005326","03/31/2029","Operational","01/09/2026","","","General Rounding","UPR","NTT-Deskside Services-WestCoast-Remote","Desktop","Dell OptiPlex Micro Plus 7020 V1",""
"PC075785","HSS-1940261","65RCQ54","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-1st Floor","Ucluelet","Main Building","225","2","DMND0005326","03/31/2029","Operational","01/09/2026","","CHS Swing Desk","General Rounding","CHS","NTT-Deskside Services-WestCoast-Remote","Desktop","Dell OptiPlex Micro Plus 7020 V1",""
"PC075786","HSS-1940247","HSVHZ44","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-1st Floor","Ucluelet","Main Building","105","1","DMND0005326","03/31/2029","Operational","08/21/2026","","","General Rounding","UPR","NTT-Deskside Services-WestCoast-Remote","Desktop","Dell OptiPlex Micro Plus 7020 V1","UPR_Kiosk1 "
"PC076779","HSS-8089587","5DP6D14","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2441","2","VIHATRP20240909-077","10/31/2028","Operational","08/31/2026","","","General Rounding","Pulmonary - Cardiac Electrodiagnostics","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC077030","HSS-8100148","MZ03FQ8E","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2303","2","ISLHTRP20260817-095","","Operational","08/21/2026","","","General Rounding","Protection Services","NTT-Deskside Services-WestCoast-Staffed","Desktop","LENOVO THINKCENTRE M90Q GEN6",""
"PC077124","HSS-8100152","MZ03FPYH","VIHA-WRC-Westhaven-Main Building-1st Floor","Port Alberni","Main Building","Reception","1st","ISLHTRP20260817-099","","Operational","","","","General Rounding","Westhaven","NTT-Deskside Services-WestCoast-Staffed","Desktop","LENOVO THINKCENTRE M90Q GEN6","Computer + 2 x 24"" Dell monitors.
Left monitor:  HSS-1034588 | PC077124L
Right monitor:  HSS-1034589 | PC077124R"
"PC077213","HSS-1984570","G4SZ4K3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2326","2","DMND0003637","11/30/2026","Operational","08/21/2026","","","General Rounding","Administration","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7090 MICRO V1",""
"PC077214","HSS-1984572","7S97VH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2110 - OR Surgical Desk","2","DMND0003637","11/30/2026","Operational","08/21/2026","","","General Rounding","OR","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7090 MICRO V1",""
"PC077215","HSS-1984573","8LX4VH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WCAMB - left hand side of desk","2","DMND0003637","11/30/2026","Operational","08/05/2026","","12-apr-23:  Device deployed as per STASK1501874","General Rounding","Ambulatory Care","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7090 MICRO V1",""
"PC077216","HSS-8100156","MZ03FPZE","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2514 (Reports Room A)","2","ISLHTRP20260817-103","","Operational","08/31/2026","","","General Rounding","Med/Surg","NTT-Deskside Services-WestCoast-Staffed","Desktop","LENOVO THINKCENTRE M90Q GEN6",""
"PC077217","HSS-8100159","MZ03FPZC","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2514 (Reports Room A)","2","ISLHTRP20260817-106","","Operational","08/31/2026","","","General Rounding","Med/Surg","NTT-Deskside Services-WestCoast-Staffed","Desktop","LENOVO THINKCENTRE M90Q GEN6",""
"PC077218","HSS-8100130","MZ03FPY0","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2215 (Report Room B)","2","ISLHTRP20260817-077","","Operational","08/31/2026","","","General Rounding","Med/Surg","NTT-Deskside Services-WestCoast-Staffed","Desktop","LENOVO THINKCENTRE M90Q GEN6",""
"PC077219","HSS-8100127","MZ03FPYV","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2215 (Reports Room B)","2","ISLHTRP20260817-074","","Operational","08/31/2026","","","General Rounding","Med/Surg","NTT-Deskside Services-WestCoast-Staffed","Desktop","LENOVO THINKCENTRE M90Q GEN6",""
"PC077220","HSS-8100151","MZ03FPYD","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WCMedSur - Nursing Station - A Side Desk","","ISLHTRP20260817-098","","Operational","","","","General Rounding","Med/Surg","NTT-Deskside Services-WestCoast-Staffed","Desktop","LENOVO THINKCENTRE M90Q GEN6",""
"PC077221","HSS-8100155","MZ03FPYF","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2900 - Nurse's Station","2","ISLHTRP20260817-102","","Operational","08/31/2026","","","General Rounding","Labour & Delivery","NTT-Deskside Services-WestCoast-Staffed","Desktop","LENOVO THINKCENTRE M90Q GEN6",""
"PC077223","HSS-8100149","MZ03FPXT","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","2904","2","ISLHTRP20260817-096","","Operational","","","","General Rounding","Med/Surg","NTT-Deskside Services-WestCoast-Staffed","Desktop","LENOVO THINKCENTRE M90Q GEN6",""
"PC077224","HSS-1984582","JKX4VH3","VIHA-WCGH-West Coast General Hospital-Main Building-1st Floor","Port Alberni","Main Building","WC1554 - Storage","1","DMND0003637","11/30/2026","Operational","12/03/2024","","","Excluded","Storage","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7090 MICRO V1",""
"PC077225","HSS-8100157","MZ03FPXY","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2908 - wall mount in cubby","2","ISLHTRP20260817-104","","Operational","08/31/2026","","","General Rounding","Labour & Delivery","NTT-Deskside Services-WestCoast-Staffed","Desktop","LENOVO THINKCENTRE M90Q GEN6",""
"PC077226","HSS-8100126","MZ03FPYT","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2908 (Wall Mount)","2","ISLHTRP20260817-073","","Operational","08/31/2026","","","General Rounding","Labour & Delivery","NTT-Deskside Services-WestCoast-Staffed","Desktop","LENOVO THINKCENTRE M90Q GEN6",""
"PC077227","HSS-8100158","MZ03FPYL","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2911","2","ISLHTRP20260817-105","","Operational","08/31/2026","","","General Rounding","Labour & Delivery","NTT-Deskside Services-WestCoast-Staffed","Desktop","LENOVO THINKCENTRE M90Q GEN6",""
"PC077229","HSS-1984587","FLX4VH3","VIHA-WCGH-West Coast General Hospital-Main Building-1st Floor","Port Alberni","Main Building","","1","DMND0003637","11/30/2026","Operational","","","","Excluded"," ","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7090 MICRO V1",""
"PC077540","HSS-1036612","GMQ5XP3","VIHA-PAST-Port Alberni Youth Short Term Assessment and Response-Main Building-1st Floor","Port Alberni","Main Building","Outreach 3","1","REQ0644503-RITM0677064-SCTASK1084598","11/30/2026","Operational","06/02/2025","Location of hardware:  
5050 Strathern St, Port Alberni, BC V9Y 3E3","","General Rounding","Y-Star  Port Alberni","NTT-Deskside Services-WestCoast-Local","Desktop","Dell OPTIPLEX 7000 MICRO V1","1 Micro PC, 2 x 24"" monitors"
"PC078493","HSS-1043217","B8YVPR3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WCAdmin","2","REQ1005130-RITM1057347-SCTASK1697009","06/30/2027","Operational","08/21/2026","PC + 2 x 24"" monitors","","General Rounding","Administration","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1","25-jul-23: Deployed as per SCTASK1713577 - to front desk of Administration office. (facing main door)."
"PC078681","HSS-1044217","77D2QR3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2905 LD","2","REQ1110102-RITM1168312-SCTASK1868512","06/30/2027","Operational","08/31/2026","","Terry Hallam
Work notes�11/06/2023 15:21:402mo ago
23/11/06 RSLV 1521 PT
This bundle mysteriously arrived at the device integration door and Bryce now has the bundle - Closing ticket","General Rounding","Labour & Delivery","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC078739","HSS-8027171","FC67VH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2440","2","REQ1132920-RITM1192579-SCTASK1912971","07/31/2026","Operational","07/30/2026","","","General Rounding","Cardio-Pulmonary Diagnostic Services","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7090 MICRO V1",""
"PC079972","HSS-1048368","DWT2L44","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","2444","2","REQ1514946-RITM1598193-SCTASK2577673","11/30/2028","Operational","08/31/2026","","","General Rounding","Pulmonary - Birch Clinic","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7020 V1",""
"PC079973","HSS-1048369","JVT2L44","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","2444","2","REQ1522627-RITM1606300-SCTASK2577674","11/30/2028","Operational","07/24/2026","","","General Rounding","RJH 1N 1S & Interventnl Psych","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7020 V1",""
"PC080001","HSS-8100138","MZ03FQ1W","VIHA-WRC-Westhaven-Main Building-1st Floor","Port Alberni","Main Building","WH1025 - Volunteer office / CNE office","","ISLHTRP20260817-085","","Operational","","","","General Rounding","Westhaven","NTT-Deskside Services-WestCoast-Staffed","Desktop","LENOVO THINKCENTRE M90Q GEN6",""
"PC080054","HSS-1038593","HHZ2XP3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2335 - Meeting Room A","2","REQ0648948-RITM0681752-SCTASK1205310","01/31/2027","Operational","08/21/2026","","","General Rounding","Administration","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1","Mini-PC + 24"" display monitor (HSS-1038805M)"
"PC080199","HSS-1044079","G6D2QR3","VIHA-BAM-Bamfield Health Centre-Main Building-1st Floor","Bamfield","Main Building","well women's room","1","REQ1093454-RITM1150977-SCTASK1844956","06/30/2027","Operational","07/10/2026","","","General Rounding","Nursing","NTT-Deskside Services-WestCoast-Remote","Desktop","Dell OPTIPLEX 7000 MICRO V1","Deployed at Bamfield Health Centre - Wellness room as per SCTASK1860820 - October 18, 2023 - Roman Frank (tech). (PC080199 + 24"" monitor (HSS-1044091)"
"PC080240","HSS-1047447","DLH5724","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","2504","2","REQ1370626-RITM1445723-SCTASK2382382","09/30/2028","Operational","07/24/2026","","","General Rounding","Pharmacy","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2","Deployed to Room 2504 as per SCTASK2411735 - Roman G Frank - IM/IT Tech - 1-aug-24"
"PC080246","HSS-1047793","GR97D14","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Port Alberni","Main Building","1","1","REQ1397582-RITM1474316-SCTASK2445347","10/31/2028","Operational","04/28/2026","","","General Rounding","MCC PA Westcoast Admin Support","NTT-Deskside Services-WestCoast-Local","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC085073","HSS-1040985","2CNQQN3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WCER - 2012 - Triage Registration by window","2","REQ0831222-RITM0873342-SCTASK1379119","01/31/2027","Operational","08/31/2026","Please NOTE that the following software applications are incompatible with the Cerner 724 Downtime application:
-Downtime Patient Index (DTPI)
-Dragon Medical One Extensions (DMO)
-Imprivata OneSign Software/Card Reader (Tap In/Out)
-Inteleviewer (Medical Imaging)

If the software is requested to be installed, the Incident or Request should be assigned to the ""VIHA-Client Experience"" assignment group so the request can be evaluated.","","Critical Clinical","Emergency","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC085075","HSS-1040966","7NF5XP3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WCER - expansion triage desk","2","REQ0831222-RITM0873345-SCTASK1380180","01/31/2027","Operational","08/05/2026","","","General Rounding","Emergency Department","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1","Deployed to Triage desk in ED expansion.  As per SCTASK1397759 (site contact Chris Scott at time of deployment)."
"PC085206","HSS-1044666","DBLKPR3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2318","2","REQ1141946-RITM1202266-SCTASK1922035","05/31/2027","Operational","08/21/2026","Deployed as per SCTASK1951252 - 20-dec-23: Roman Frank (tech)","","General Rounding","Administration","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1","Computer desktop + 2 x 24"" monitors"
"PC085216","HSS-1044723","6X4NPR3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2430","2","REQ1143942-RITM1204436-SCTASK1937726","05/31/2027","Operational","07/24/2026","Deployed as per SCTASK1983544 - Roman Frank (tech)","","General Rounding","Rehab","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1","Mini-desktop with 1 x 24"" monitor"
"PC085236","HSS-1045063","D95NPR3","VIHA-WCGH-West Coast General Hospital-Main Building-1st Floor","Port Alberni","Main Building","1486","1","REQ1175249-RITM1237716-SCTASK2015849","05/31/2027","Operational","07/30/2026","Dell mini PC with 24"" monitor.","Electrical Shop","General Rounding","FMO","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1","Deployed to WC1486 as per SCTASK2045722 - Roman Frank - tech. (Jan 31, 2024)"
"PC085239","HSS-1045029","3BRMPR3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","Pharmacy - Automed Machine Area","2","REQ1184237-RITM1247150-SCTASK2016040","05/31/2027","Operational","08/31/2026","Deployed as per SCTASK2049676 - Roman Frank - tech.","","General Rounding","Pharmacy","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1","1 Dell Mini-PC with 1x24"" monitor"
"PC090081","HSS-1040965","FL25XP3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WCER - 2012 - Triage Desk by door","2","REQ0831222-RITM0873341-SCTASK1379803","01/31/2027","Operational","08/05/2026","added 2nd monitor screen from spare at Nurse's triage desk.  (hss-1041052)","","General Rounding","Emergency Department","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1","Deployed to new ED expansion area - Left-hand side nurse's desk at entrance to new ED department."
